cod;nome;período;valor
22;PI;1996;1.79
23;CE;1996;3.84
24;RN;1996;3.2
25;PB;1996;1.17
26;PE;1996;3.79
27;AL;1996;2.08
28;SE;1996;2.77
29;BA;1996;1.45
31;MG;1996;3.57
32;ES;1996;3.99
33;RJ;1996;2.82
35;SP;1996;5.07
41;PR;1996;6.77
42;SC;1996;7.77
43;RS;1996;9.86
50;MS;1996;6.63
51;MT;1996;5.59
52;GO;1996;5.07
53;DF;1996;6.47
11;RO;1997;3.18
12;AC;1997;2.59
13;AM;1997;3.21
14;RR;1997;6.28
15;PA;1997;2.33
16;AP;1997;3.23
17;TO;1997;1.29
21;MA;1997;0.9
22;PI;1997;2.07
23;CE;1997;3.13
24;RN;1997;3.16
25;PB;1997;1.89
26;PE;1997;4.19
27;AL;1997;1.65
28;SE;1997;2.35
29;BA;1997;1.66
31;MG;1997;3.79
32;ES;1997;4.06
33;RJ;1997;2.81
35;SP;1997;5.16
41;PR;1997;6.69
42;SC;1997;8.34
43;RS;1997;10
50;MS;1997;6.51
51;MT;1997;4.5
52;GO;1997;5.4
53;DF;1997;6.18
11;RO;1998;5.09
12;AC;1998;3.11
13;AM;1998;3.17
14;RR;1998;7.67
15;PA;1998;3.17
16;AP;1998;3.08
17;TO;1998;2.61
21;MA;1998;1.3
22;PI;1998;2.46
23;CE;1998;3.77
24;RN;1998;2.51
25;PB;1998;1.64
26;PE;1998;3.64
27;AL;1998;2.9
28;SE;1998;1.95
29;BA;1998;1.14
31;MG;1998;3.46
32;ES;1998;4.28
33;RJ;1998;2.76
35;SP;1998;4.95
41;PR;1998;7.18
42;SC;1998;7.93
43;RS;1998;11
50;MS;1998;5.61
51;MT;1998;5.66
52;GO;1998;4.27
53;DF;1998;4.57
11;RO;1999;4.78
12;AC;1999;1.32
13;AM;1999;2.09
14;RR;1999;10.1
15;PA;1999;1.63
16;AP;1999;2.5
17;TO;1999;2.81
21;MA;1999;1.27
22;PI;1999;1.75
23;CE;1999;4.27
24;RN;1999;3.23
25;PB;1999;1.71
26;PE;1999;3.57
27;AL;1999;2.46
28;SE;1999;2.21
29;BA;1999;1.18
31;MG;1999;2.93
32;ES;1999;3.09
33;RJ;1999;2.28
35;SP;1999;4.31
41;PR;1999;6.34
42;SC;1999;7.57
43;RS;1999;10.9
50;MS;1999;7.15
51;MT;1999;5.21
52;GO;1999;5.46
53;DF;1999;3.85
11;RO;2000;5.5
12;AC;2000;4.84
13;AM;2000;2.73
14;RR;2000;6.78
15;PA;2000;1.87
16;AP;2000;3.35
17;TO;2000;3.28
21;MA;2000;1.25
22;PI;2000;2.6
23;CE;2000;3.62
24;RN;2000;3.06
25;PB;2000;1.07
26;PE;2000;3.47
27;AL;2000;2.55
28;SE;2000;2.68
29;BA;2000;1.54
31;MG;2000;3.36
32;ES;2000;3.42
33;RJ;2000;2.72
35;SP;2000;3.81
41;PR;2000;6.12
42;SC;2000;7.95
43;RS;2000;10
50;MS;2000;8.32
51;MT;2000;5.67
52;GO;2000;6.53
53;DF;2000;4.19
11;RO;2001;5.39
12;AC;2001;5.04
13;AM;2001;3.24
14;RR;2001;5.04
15;PA;2001;2.3
16;AP;2001;6.01
17;TO;2001;3.96
21;MA;2001;1.9
22;PI;2001;3.96
23;CE;2001;4.98
24;RN;2001;4.12
25;PB;2001;1.29
26;PE;2001;3.35
27;AL;2001;3.36
28;SE;2001;3.79
29;BA;2001;1.82
31;MG;2001;4.41
32;ES;2001;3.67
33;RJ;2001;3.13
35;SP;2001;4.35
41;PR;2001;6.84
42;SC;2001;8.49
43;RS;2001;10
50;MS;2001;6.53
51;MT;2001;5.62
52;GO;2001;6.46
53;DF;2001;3.76
11;RO;2002;3.07
12;AC;2002;3.74
13;AM;2002;2.73
14;RR;2002;5.47
15;PA;2002;2.16
16;AP;2002;7.16
17;TO;2002;4.14
21;MA;2002;2.15
22;PI;2002;4.1
23;CE;2002;6.02
24;RN;2002;3.68
25;PB;2002;2.11
26;PE;2002;3.17
27;AL;2002;2.9
28;SE;2002;4.33
29;BA;2002;1.8
31;MG;2002;4.37
32;ES;2002;3.99
33;RJ;2002;3.13
35;SP;2002;4.07
41;PR;2002;5.9
42;SC;2002;7.9
43;RS;2002;9.9
50;MS;2002;7.84
51;MT;2002;5.87
52;GO;2002;7.31
53;DF;2002;4.19
11;RO;2003;3.64
12;AC;2003;4.32
13;AM;2003;3.03
14;RR;2003;5.59
15;PA;2003;2.08
16;AP;2003;6.91
17;TO;2003;5.85
21;MA;2003;1.53
22;PI;2003;4.75
23;CE;2003;5.4
24;RN;2003;5.12
25;PB;2003;2.27
26;PE;2003;3.63
27;AL;2003;2.33
28;SE;2003;4.32
29;BA;2003;2.21
31;MG;2003;5.1
32;ES;2003;4.61
33;RJ;2003;2.39
35;SP;2003;4.01
41;PR;2003;5.98
42;SC;2003;7.22
43;RS;2003;9.84
50;MS;2003;8.61
51;MT;2003;6.11
52;GO;2003;6.18
53;DF;2003;3.92
11;RO;2004;4.03
12;AC;2004;4.12
13;AM;2004;3.12
14;RR;2004;7.06
15;PA;2004;1.98
16;AP;2004;6.94
17;TO;2004;4.67
21;MA;2004;1.64
22;PI;2004;5.34
23;CE;2004;5.75
24;RN;2004;3.88
25;PB;2004;2.6
26;PE;2004;3.51
27;AL;2004;3.15
